Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-01-27 03:48,0.193,0.106,0,0,0,0,v
2017-01-27 03:54,0.185,0.118,0,0,0,0,v
2017-01-27 04:00,0.176,0.106,0,0,0,0,v
2017-01-27 04:06,0.174,0.151,0,0,0,0,v
2017-01-27 04:12,0.146,0.125,0,0,0,0,v
2017-01-27 04:18,0.171,0.111,0,0,0,0,v
2017-01-27 04:24,0.162,0.104,0,0,0,0,v
2017-01-27 04:30,0.133,0.127,0,0,0,0,v
2017-01-27 04:36,0.148,0.121,0,0,0,0,v
2017-01-27 04:42,0.095,0.101,0,0,0,0,v
2017-01-27 04:48,0.097,0.139,0,0,0,0,v
2017-01-27 04:54,0.101,0.109,0,0,0,0,v
2017-01-27 05:00,0.086,0.116,0,0,0,0,v
2017-01-27 05:06,0.088,0.115,0,0,0,0,v
2017-01-27 05:12,0.056,0.115,0,0,0,0,v
2017-01-27 05:18,0.021,0.111,0,0,0,0,v
2017-01-27 05:24,0.035,0.137,0,0,0,0,v
2017-01-27 05:30,-0.034,0.107,0,0,0,0,v
2017-01-27 05:36,-0.006,0.114,0,0,0,0,v
2017-01-27 05:42,-0.023,0.085,0,0,0,0,v
2017-01-27 05:48,-0.035,0.107,0,0,0,0,v
2017-01-27 05:54,-0.052,0.137,0,0,0,0,v
2017-01-27 06:00,-0.061,0.108,0,0,0,0,v
2017-01-27 06:06,-0.065,0.113,0,0,0,0,v
2017-01-27 06:12,-0.084,0.108,0,0,0,0,v
2017-01-27 06:18,-0.080,0.117,0,0,0,0,v
2017-01-27 06:24,-0.037,0.111,0,0,0,0,v
2017-01-27 06:30,-0.041,0.120,0,0,0,0,v
2017-01-27 06:36,-0.003,0.142,0,0,0,0,v
2017-01-27 06:42,0.005,0.124,0,0,0,0,v
2017-01-27 06:48,0.026,0.114,0,0,0,0,v
2017-01-27 06:54,0.019,0.105,0,0,0,0,v
2017-01-27 07:00,0.055,0.091,0,0,0,0,v
2017-01-27 07:06,0.069,0.136,0,0,0,0,v
2017-01-27 07:12,0.075,0.126,0,0,0,0,v
2017-01-27 07:18,0.122,0.128,0,0,0,0,v
2017-01-27 07:24,0.121,0.109,0,0,0,0,v
2017-01-27 07:30,0.153,0.103,0,0,0,0,v
2017-01-27 07:36,0.195,0.103,0,0,0,0,v
2017-01-27 07:42,0.209,0.114,0,0,0,0,v
2017-01-27 07:48,0.243,0.106,0,0,0,0,v
2017-01-27 07:54,0.243,0.093,0,0,0,0,v
2017-01-27 08:00,0.311,0.124,0,0,0,0,v
2017-01-27 08:06,0.373,0.107,0,0,0,0,v
2017-01-27 08:12,0.407,0.105,0,0,0,0,v
2017-01-27 08:18,0.450,0.127,0,0,0,0,v
2017-01-27 08:24,0.466,0.097,0,0,0,0,v
2017-01-27 08:30,0.528,0.093,0,0,0,0,v
2017-01-27 08:36,0.567,0.107,0,0,0,0,v
2017-01-27 08:42,0.584,0.118,0,0,0,0,v
2017-01-27 08:48,0.630,0.095,0,0,0,0,v
2017-01-27 08:54,0.659,0.114,0,0,0,0,v
2017-01-27 09:00,0.693,0.109,0,0,0,0,v
2017-01-27 09:06,0.694,0.122,0,0,0,0,v
2017-01-27 09:12,0.717,0.116,0,0,0,0,v
2017-01-27 09:18,0.757,0.125,0,0,0,0,v
2017-01-27 09:24,0.812,0.107,0,0,0,0,v
2017-01-27 09:30,0.853,0.125,0,0,0,0,v
2017-01-27 09:36,0.847,0.112,0,0,0,0,v
2017-01-27 09:42,0.880,0.097,0,0,0,0,v
2017-01-27 09:48,0.898,0.077,0,0,0,0,v
2017-01-27 09:54,0.892,0.097,0,0,0,0,v
2017-01-27 10:00,0.914,0.093,0,0,0,0,v
2017-01-27 10:06,0.913,0.103,0,0,0,0,v
2017-01-27 10:12,0.918,0.092,0,0,0,0,v
2017-01-27 10:18,0.955,0.082,0,0,0,0,v
2017-01-27 10:24,1.003,0.083,0,0,0,0,v
2017-01-27 10:30,0.999,0.107,0,0,0,0,v
2017-01-27 10:36,1.018,0.119,0,0,0,0,v
2017-01-27 10:42,1.030,0.098,0,0,0,0,v
2017-01-27 10:48,1.077,0.105,0,0,0,0,v
2017-01-27 10:54,1.082,0.080,0,0,0,0,v
2017-01-27 11:00,1.118,0.092,0,0,0,0,v
2017-01-27 11:06,1.114,0.109,0,0,0,0,v
2017-01-27 11:12,1.130,0.094,0,0,0,0,v
2017-01-27 11:18,1.165,0.090,0,0,0,0,v
2017-01-27 11:24,1.186,0.098,0,0,0,0,v
2017-01-27 11:30,1.199,0.097,0,0,0,0,v
2017-01-27 11:36,1.202,0.099,0,0,0,0,v
2017-01-27 11:42,1.205,0.094,0,0,0,0,v
2017-01-27 11:48,1.205,0.113,0,0,0,0,v
2017-01-27 11:54,1.231,0.128,0,0,0,0,v
2017-01-27 12:00,1.211,0.105,0,0,0,0,v
2017-01-27 12:06,1.209,0.111,0,0,0,0,v
2017-01-27 12:12,1.213,0.100,0,0,0,0,v
2017-01-27 12:18,1.195,0.104,0,0,0,0,v
2017-01-27 12:24,1.174,0.097,0,0,0,0,v
2017-01-27 12:30,1.171,0.089,0,0,0,0,v
2017-01-27 12:36,1.160,0.080,0,0,0,0,v
2017-01-27 12:42,1.150,0.101,0,0,0,0,v
2017-01-27 12:48,1.149,0.079,0,0,0,0,v
2017-01-27 12:54,1.135,0.093,0,0,0,0,v
2017-01-27 13:00,1.111,0.097,0,0,0,0,v
2017-01-27 13:06,1.105,0.094,0,0,0,0,v
2017-01-27 13:12,1.105,0.100,0,0,0,0,v
2017-01-27 13:18,1.063,0.104,0,0,0,0,v
2017-01-27 13:24,1.034,0.076,0,0,0,0,v
2017-01-27 13:30,0.997,0.089,0,0,0,0,v
2017-01-27 13:36,0.984,0.078,0,0,0,0,v
2017-01-27 13:42,0.935,0.085,0,0,0,0,v
2017-01-27 13:48,0.890,0.089,0,0,0,0,v
2017-01-27 13:54,0.896,0.098,0,0,0,0,v
2017-01-27 14:00,0.849,0.091,0,0,0,0,v
2017-01-27 14:06,0.809,0.070,0,0,0,0,v
2017-01-27 14:12,0.777,0.068,0,0,0,0,v
2017-01-27 14:18,0.764,0.092,0,0,0,0,v
2017-01-27 14:24,0.711,0.079,0,0,0,0,v
2017-01-27 14:30,0.676,0.068,0,0,0,0,v
2017-01-27 14:36,0.621,0.069,0,0,0,0,v
2017-01-27 14:42,0.584,0.072,0,0,0,0,v
2017-01-27 14:48,0.525,0.090,0,0,0,0,v
2017-01-27 14:54,0.475,0.071,0,0,0,0,v
2017-01-27 15:00,0.453,0.075,0,0,0,0,v
2017-01-27 15:06,0.394,0.067,0,0,0,0,v
2017-01-27 15:12,0.359,0.067,0,0,0,0,v
2017-01-27 15:18,0.310,0.079,0,0,0,0,v
2017-01-27 15:24,0.276,0.073,0,0,0,0,v
2017-01-27 15:30,0.249,0.068,0,0,0,0,v
2017-01-27 15:36,0.201,0.079,0,0,0,0,v
2017-01-27 15:42,0.160,0.089,0,0,0,0,v
2017-01-27 15:48,0.133,0.069,0,0,0,0,v
2017-01-27 15:54,0.097,0.065,0,0,0,0,v
2017-01-27 16:00,0.084,0.059,0,0,0,0,v
2017-01-27 16:06,0.076,0.077,0,0,0,0,v
2017-01-27 16:12,0.047,0.081,0,0,0,0,v
2017-01-27 16:18,0.006,0.064,0,0,0,0,v
2017-01-27 16:24,-0.060,0.075,0,0,0,0,v
2017-01-27 16:30,-0.076,0.061,0,0,0,0,v
2017-01-27 16:36,-0.099,0.082,0,0,0,0,v
2017-01-27 16:42,-0.126,0.067,0,0,0,0,v
2017-01-27 16:48,-0.134,0.076,0,0,0,0,v
2017-01-27 16:54,-0.143,0.065,0,0,0,0,v
2017-01-27 17:00,-0.160,0.079,0,0,0,0,v
2017-01-27 17:06,-0.172,0.059,0,0,0,0,v
2017-01-27 17:12,-0.190,0.053,0,0,0,0,v
2017-01-27 17:18,-0.206,0.074,0,0,0,0,v
2017-01-27 17:24,-0.213,0.075,0,0,0,0,v
2017-01-27 17:30,-0.260,0.066,0,0,0,0,v
2017-01-27 17:36,-0.289,0.073,0,0,0,0,v
2017-01-27 17:42,-0.301,0.071,0,0,0,0,v
2017-01-27 17:48,-0.287,0.079,0,0,0,0,v
2017-01-27 17:54,-0.294,0.074,0,0,0,0,v
2017-01-27 18:00,-0.288,0.052,0,0,0,0,v
2017-01-27 18:06,-0.319,0.073,0,0,0,0,v
2017-01-27 18:12,-0.293,0.071,0,0,0,0,v
2017-01-27 18:18,-0.288,0.068,0,0,0,0,v
2017-01-27 18:24,-0.287,0.095,0,0,0,0,v
2017-01-27 18:30,-0.291,0.067,0,0,0,0,v
2017-01-27 18:36,-0.284,0.058,0,0,0,0,v
2017-01-27 18:42,-0.290,0.072,0,0,0,0,v
2017-01-27 18:48,-0.275,0.058,0,0,0,0,v
2017-01-27 18:54,-0.263,0.077,0,0,0,0,v
2017-01-27 19:00,-0.268,0.074,0,0,0,0,v
2017-01-27 19:06,-0.233,0.065,0,0,0,0,v
2017-01-27 19:12,-0.239,0.064,0,0,0,0,v
2017-01-27 19:18,-0.214,0.084,0,0,0,0,v
2017-01-27 19:24,-0.205,0.061,0,0,0,0,v
2017-01-27 19:30,-0.161,0.068,0,0,0,0,v
2017-01-27 19:36,-0.151,0.070,0,0,0,0,v
2017-01-27 19:42,-0.142,0.071,0,0,0,0,v
2017-01-27 19:48,-0.120,0.066,0,0,0,0,v
2017-01-27 19:54,-0.103,0.062,0,0,0,0,v
2017-01-27 20:00,-0.058,0.069,0,0,0,0,v
2017-01-27 20:06,-0.038,0.080,0,0,0,0,v
2017-01-27 20:12,0.005,0.066,0,0,0,0,v
2017-01-27 20:18,0.038,0.078,0,0,0,0,v
2017-01-27 20:24,0.057,0.075,0,0,0,0,v
2017-01-27 20:30,0.087,0.072,0,0,0,0,v
2017-01-27 20:36,0.115,0.070,0,0,0,0,v
2017-01-27 20:42,0.140,0.077,0,0,0,0,v
2017-01-27 20:48,0.171,0.067,0,0,0,0,v
2017-01-27 20:54,0.187,0.065,0,0,0,0,v
2017-01-27 21:00,0.210,0.076,0,0,0,0,v
2017-01-27 21:06,0.276,0.075,0,0,0,0,v
2017-01-27 21:12,0.298,0.077,0,0,0,0,v
2017-01-27 21:18,0.320,0.077,0,0,0,0,v
2017-01-27 21:24,0.357,0.068,0,0,0,0,v
2017-01-27 21:30,0.384,0.076,0,0,0,0,v
2017-01-27 21:36,0.412,0.083,0,0,0,0,v
2017-01-27 21:42,0.446,0.075,0,0,0,0,v
2017-01-27 21:48,0.458,0.074,0,0,0,0,v
2017-01-27 21:54,0.495,0.080,0,0,0,0,v
2017-01-27 22:00,0.496,0.071,0,0,0,0,v
2017-01-27 22:06,0.558,0.071,0,0,0,0,v
2017-01-27 22:12,0.554,0.065,0,0,0,0,v
2017-01-27 22:18,0.593,0.074,0,0,0,0,v
2017-01-27 22:24,0.616,0.071,0,0,0,0,v
2017-01-27 22:30,0.621,0.083,0,0,0,0,v
2017-01-27 22:36,0.624,0.069,0,0,0,0,v
2017-01-27 22:42,0.640,0.077,0,0,0,0,v
2017-01-27 22:48,0.661,0.076,0,0,0,0,v
2017-01-27 22:54,0.696,0.076,0,0,0,0,v
2017-01-27 23:00,0.713,0.059,0,0,0,0,v
2017-01-27 23:06,0.748,0.074,0,0,0,0,v
2017-01-27 23:12,0.773,0.080,0,0,0,0,v
2017-01-27 23:18,0.758,0.074,0,0,0,0,v
2017-01-27 23:24,0.764,0.077,0,0,0,0,v
2017-01-27 23:30,0.781,0.085,0,0,0,0,v
2017-01-27 23:36,0.780,0.066,0,0,0,0,v
2017-01-27 23:42,0.769,0.070,0,0,0,0,v
2017-01-27 23:48,0.766,0.077,0,0,0,0,v
2017-01-27 23:54,0.747,0.072,0,0,0,0,v
2017-01-28 00:00,0.749,0.073,0,0,0,0,v
2017-01-28 00:06,0.754,0.080,0,0,0,0,v
2017-01-28 00:12,0.787,0.064,0,0,0,0,v
2017-01-28 00:18,0.816,0.095,0,0,0,0,v
2017-01-28 00:24,0.791,0.079,0,0,0,0,v
2017-01-28 00:30,0.787,0.071,0,0,0,0,v
2017-01-28 00:36,0.776,0.080,0,0,0,0,v
2017-01-28 00:42,0.755,0.079,0,0,0,0,v
2017-01-28 00:48,0.731,0.070,0,0,0,0,v
2017-01-28 00:54,0.709,0.084,0,0,0,0,v
2017-01-28 01:00,0.707,0.068,0,0,0,0,v
2017-01-28 01:06,0.667,0.074,0,0,0,0,v
2017-01-28 01:12,0.643,0.101,0,0,0,0,v
2017-01-28 01:18,0.638,0.065,0,0,0,0,v
2017-01-28 01:24,0.644,0.070,0,0,0,0,v
2017-01-28 01:30,0.630,0.073,0,0,0,0,v
2017-01-28 01:36,0.626,0.071,0,0,0,0,v
2017-01-28 01:42,0.605,0.085,0,0,0,0,v
2017-01-28 01:48,0.592,0.078,0,0,0,0,v
2017-01-28 01:54,0.549,0.074,0,0,0,0,v
2017-01-28 02:00,0.518,0.070,0,0,0,0,v
2017-01-28 02:06,0.478,0.067,0,0,0,0,v
2017-01-28 02:12,0.456,0.069,0,0,0,0,v
2017-01-28 02:18,0.451,0.074,0,0,0,0,v
2017-01-28 02:24,0.417,0.070,0,0,0,0,v
2017-01-28 02:30,0.385,0.074,0,0,0,0,v
2017-01-28 02:36,0.383,0.073,0,0,0,0,v
2017-01-28 02:42,0.344,0.058,0,0,0,0,v
2017-01-28 02:48,0.338,0.060,0,0,0,0,v
2017-01-28 02:54,0.277,0.065,0,0,0,0,v
2017-01-28 03:00,0.250,0.081,0,0,0,0,v
2017-01-28 03:06,0.241,0.065,0,0,0,0,v
2017-01-28 03:12,0.198,0.073,0,0,0,0,v
2017-01-28 03:18,0.169,0.065,0,0,0,0,v
2017-01-28 03:24,0.174,0.075,0,0,0,0,v
2017-01-28 03:30,0.131,0.075,0,0,0,0,v
2017-01-28 03:36,0.109,0.076,0,0,0,0,v
2017-01-28 03:42,0.084,0.079,0,0,0,0,v
2017-01-28 03:48,0.041,0.065,0,0,0,0,v
2017-01-28 03:54,0.011,0.061,0,0,0,0,v
2017-01-28 04:00,-0.024,0.063,0,0,0,0,v
2017-01-28 04:06,-0.062,0.061,0,0,0,0,v
2017-01-28 04:12,-0.078,0.065,0,0,0,0,v
2017-01-28 04:18,-0.109,0.067,0,0,0,0,v
2017-01-28 04:24,-0.127,0.069,0,0,0,0,v
2017-01-28 04:30,-0.185,0.060,0,0,0,0,v
2017-01-28 04:36,-0.203,0.062,0,0,0,0,v
2017-01-28 04:42,-0.241,0.063,0,0,0,0,v
2017-01-28 04:48,-0.268,0.048,0,0,0,0,v
2017-01-28 04:54,-0.300,0.068,0,0,0,0,v
2017-01-28 05:00,-0.309,0.059,0,0,0,0,v
2017-01-28 05:06,-0.340,0.054,0,0,0,0,v
2017-01-28 05:12,-0.367,0.065,0,0,0,0,v
2017-01-28 05:18,-0.375,0.058,0,0,0,0,v
2017-01-28 05:24,-0.389,0.067,0,0,0,0,v
2017-01-28 05:30,-0.395,0.052,0,0,0,0,v
2017-01-28 05:36,-0.426,0.056,0,0,0,0,v
2017-01-28 05:42,-0.426,0.056,0,0,0,0,v
2017-01-28 05:48,-0.404,0.048,0,0,0,0,v
2017-01-28 05:54,-0.393,0.061,0,0,0,0,v
2017-01-28 06:00,-0.416,0.058,0,0,0,0,v
2017-01-28 06:06,-0.417,0.055,0,0,0,0,v
2017-01-28 06:12,-0.430,0.054,0,0,0,0,v
2017-01-28 06:18,-0.428,0.054,0,0,0,0,v
2017-01-28 06:24,-0.439,0.056,0,0,0,0,v
2017-01-28 06:30,-0.412,0.055,0,0,0,0,v
2017-01-28 06:36,-0.407,0.054,0,0,0,0,v
2017-01-28 06:42,-0.391,0.050,0,0,0,0,v
2017-01-28 06:48,-0.361,0.048,0,0,0,0,v
2017-01-28 06:54,-0.339,0.056,0,0,0,0,v
2017-01-28 07:00,-0.314,0.056,0,0,0,0,v
2017-01-28 07:06,-0.318,0.046,0,0,0,0,v
2017-01-28 07:12,-0.283,0.049,0,0,0,0,v
2017-01-28 07:18,-0.272,0.050,0,0,0,0,v
2017-01-28 07:24,-0.245,0.051,0,0,0,0,v
2017-01-28 07:30,-0.205,0.049,0,0,0,0,v
2017-01-28 07:36,-0.182,0.054,0,0,0,0,v
2017-01-28 07:42,-0.149,0.045,0,0,0,0,v
2017-01-28 07:48,-0.125,0.049,0,0,0,0,v
2017-01-28 07:54,-0.086,0.044,0,0,0,0,v
2017-01-28 08:00,-0.055,0.052,0,0,0,0,v
2017-01-28 08:06,-0.050,0.055,0,0,0,0,v
2017-01-28 08:12,-0.019,0.049,0,0,0,0,v
2017-01-28 08:18,0.016,0.053,0,0,0,0,v
2017-01-28 08:24,0.051,0.044,0,0,0,0,v
2017-01-28 08:30,0.079,0.047,0,0,0,0,v
2017-01-28 08:36,0.093,0.057,0,0,0,0,v
2017-01-28 08:42,0.145,0.053,0,0,0,0,v
2017-01-28 08:48,0.159,0.046,0,0,0,0,v
2017-01-28 08:54,0.202,0.061,0,0,0,0,v
2017-01-28 09:00,0.267,0.051,0,0,0,0,v
2017-01-28 09:06,0.273,0.052,0,0,0,0,v
2017-01-28 09:12,0.288,0.055,0,0,0,0,v
2017-01-28 09:18,0.325,0.047,0,0,0,0,v
2017-01-28 09:24,0.353,0.046,0,0,0,0,v
2017-01-28 09:30,0.395,0.045,0,0,0,0,v
2017-01-28 09:36,0.430,0.045,0,0,0,0,v
2017-01-28 09:42,0.469,0.041,0,0,0,0,v
2017-01-28 09:48,0.513,0.049,0,0,0,0,v
2017-01-28 09:54,0.556,0.057,0,0,0,0,v
2017-01-28 10:00,0.576,0.048,0,0,0,0,v
2017-01-28 10:06,0.619,0.054,0,0,0,0,v
2017-01-28 10:12,0.646,0.051,0,0,0,0,v
2017-01-28 10:18,0.678,0.045,0,0,0,0,v
2017-01-28 10:24,0.689,0.048,0,0,0,0,v
2017-01-28 10:30,0.725,0.043,0,0,0,0,v
2017-01-28 10:36,0.754,0.059,0,0,0,0,v
2017-01-28 10:42,0.807,0.052,0,0,0,0,v
2017-01-28 10:48,0.856,0.046,0,0,0,0,v
2017-01-28 10:54,0.867,0.043,0,0,0,0,v
2017-01-28 11:00,0.900,0.050,0,0,0,0,v
2017-01-28 11:06,0.921,0.056,0,0,0,0,v
2017-01-28 11:12,0.935,0.047,0,0,0,0,v
2017-01-28 11:18,0.958,0.042,0,0,0,0,v
2017-01-28 11:24,0.982,0.050,0,0,0,0,v
2017-01-28 11:30,1.013,0.057,0,0,0,0,v
2017-01-28 11:36,1.019,0.057,0,0,0,0,v
2017-01-28 11:42,1.054,0.048,0,0,0,0,v
2017-01-28 11:48,1.073,0.045,0,0,0,0,v
2017-01-28 11:54,1.116,0.053,0,0,0,0,v
2017-01-28 12:00,1.147,0.046,0,0,0,0,v
2017-01-28 12:06,1.168,0.052,0,0,0,0,v
2017-01-28 12:12,1.178,0.050,0,0,0,0,v
2017-01-28 12:18,1.164,0.046,0,0,0,0,v
2017-01-28 12:24,1.144,0.049,0,0,0,0,v
2017-01-28 12:30,1.164,0.039,0,0,0,0,v
2017-01-28 12:36,1.150,0.051,0,0,0,0,v
2017-01-28 12:42,1.141,0.048,0,0,0,0,v
2017-01-28 12:48,1.146,0.058,0,0,0,0,v
2017-01-28 12:54,1.123,0.053,0,0,0,0,v
2017-01-28 13:00,1.117,0.045,0,0,0,0,v
2017-01-28 13:06,1.126,0.041,0,0,0,0,v
2017-01-28 13:12,1.097,0.045,0,0,0,0,v
2017-01-28 13:18,1.082,0.046,0,0,0,0,v
2017-01-28 13:24,1.076,0.048,0,0,0,0,v
2017-01-28 13:30,1.067,0.054,0,0,0,0,v
2017-01-28 13:36,1.058,0.045,0,0,0,0,v
2017-01-28 13:42,1.021,0.050,0,0,0,0,v
2017-01-28 13:48,1.018,0.048,0,0,0,0,v
2017-01-28 13:54,1.001,0.054,0,0,0,0,v
2017-01-28 14:00,0.985,0.045,0,0,0,0,v
2017-01-28 14:06,0.959,0.059,0,0,0,0,v
2017-01-28 14:12,0.933,0.047,0,0,0,0,v
2017-01-28 14:18,0.909,0.046,0,0,0,0,v
2017-01-28 14:24,0.886,0.052,0,0,0,0,v
2017-01-28 14:30,0.846,0.050,0,0,0,0,v
2017-01-28 14:36,0.803,0.050,0,0,0,0,v
2017-01-28 14:42,0.766,0.047,0,0,0,0,v
2017-01-28 14:48,0.707,0.051,0,0,0,0,v
2017-01-28 14:54,0.680,0.056,0,0,0,0,v
2017-01-28 15:00,0.653,0.045,0,0,0,0,v
2017-01-28 15:06,0.610,0.047,0,0,0,0,v
2017-01-28 15:12,0.612,0.051,0,0,0,0,v
2017-01-28 15:18,0.585,0.056,0,0,0,0,v
2017-01-28 15:24,0.530,0.055,0,0,0,0,v
2017-01-28 15:30,0.486,0.050,0,0,0,0,v
2017-01-28 15:36,0.440,0.050,0,0,0,0,v
2017-01-28 15:42,0.410,0.062,0,0,0,0,v
2017-01-28 15:48,0.360,0.060,0,0,0,0,v
2017-01-28 15:54,0.316,0.057,0,0,0,0,v
2017-01-28 16:00,0.273,0.050,0,0,0,0,v
2017-01-28 16:06,0.251,0.058,0,0,0,0,v
2017-01-28 16:12,0.205,0.050,0,0,0,0,v
2017-01-28 16:18,0.174,0.053,0,0,0,0,v
2017-01-28 16:24,0.118,0.067,0,0,0,0,v
2017-01-28 16:30,0.097,0.057,0,0,0,0,v
2017-01-28 16:36,0.063,0.059,0,0,0,0,v
2017-01-28 16:42,0.026,0.057,0,0,0,0,v
2017-01-28 16:48,-0.005,0.055,0,0,0,0,v
2017-01-28 16:54,-0.033,0.051,0,0,0,0,v
2017-01-28 17:00,-0.079,0.055,0,0,0,0,v
2017-01-28 17:06,-0.095,0.054,0,0,0,0,v
2017-01-28 17:12,-0.112,0.058,0,0,0,0,v
2017-01-28 17:18,-0.145,0.060,0,0,0,0,v
2017-01-28 17:24,-0.168,0.063,0,0,0,0,v
2017-01-28 17:30,-0.196,0.065,0,0,0,0,v
2017-01-28 17:36,-0.206,0.064,0,0,0,0,v
2017-01-28 17:42,-0.223,0.057,0,0,0,0,v
2017-01-28 17:48,-0.260,0.066,0,0,0,0,v
2017-01-28 17:54,-0.294,0.067,0,0,0,0,v
2017-01-28 18:00,-0.300,0.059,0,0,0,0,v
2017-01-28 18:06,-0.311,0.064,0,0,0,0,v
2017-01-28 18:12,-0.335,0.062,0,0,0,0,v
2017-01-28 18:18,-0.340,0.065,0,0,0,0,v
2017-01-28 18:24,-0.374,0.068,0,0,0,0,v
2017-01-28 18:30,-0.378,0.057,0,0,0,0,v
2017-01-28 18:36,-0.373,0.058,0,0,0,0,v
2017-01-28 18:42,-0.389,0.065,0,0,0,0,v
2017-01-28 18:48,-0.386,0.062,0,0,0,0,v
2017-01-28 18:54,-0.373,0.066,0,0,0,0,v
2017-01-28 19:00,-0.376,0.063,0,0,0,0,v
2017-01-28 19:06,-0.375,0.064,0,0,0,0,v
2017-01-28 19:12,-0.371,0.066,0,0,0,0,v
2017-01-28 19:18,-0.361,0.071,0,0,0,0,v
2017-01-28 19:24,-0.355,0.057,0,0,0,0,v
2017-01-28 19:30,-0.338,0.065,0,0,0,0,v
2017-01-28 19:36,-0.333,0.067,0,0,0,0,v
2017-01-28 19:42,-0.328,0.065,0,0,0,0,v
2017-01-28 19:48,-0.311,0.068,0,0,0,0,v
2017-01-28 19:54,-0.297,0.056,0,0,0,0,v
2017-01-28 20:00,-0.285,0.066,0,0,0,0,v
2017-01-28 20:06,-0.262,0.065,0,0,0,0,v
2017-01-28 20:12,-0.227,0.065,0,0,0,0,v
2017-01-28 20:18,-0.197,0.057,0,0,0,0,v
2017-01-28 20:24,-0.171,0.066,0,0,0,0,v
2017-01-28 20:30,-0.149,0.063,0,0,0,0,v
2017-01-28 20:36,-0.133,0.066,0,0,0,0,v
2017-01-28 20:42,-0.103,0.057,0,0,0,0,v
2017-01-28 20:48,-0.060,0.054,0,0,0,0,v
2017-01-28 20:54,-0.021,0.053,0,0,0,0,v
2017-01-28 21:00,0.001,0.055,0,0,0,0,v
2017-01-28 21:06,0.054,0.053,0,0,0,0,v
2017-01-28 21:12,0.080,0.064,0,0,0,0,v
2017-01-28 21:18,0.109,0.057,0,0,0,0,v
2017-01-28 21:24,0.132,0.062,0,0,0,0,v
2017-01-28 21:30,0.174,0.057,0,0,0,0,v
2017-01-28 21:36,0.199,0.059,0,0,0,0,v
2017-01-28 21:42,0.224,0.060,0,0,0,0,v
2017-01-28 21:48,0.280,0.056,0,0,0,0,v
2017-01-28 21:54,0.298,0.056,0,0,0,0,v
2017-01-28 22:00,0.354,0.060,0,0,0,0,v
2017-01-28 22:06,0.391,0.050,0,0,0,0,v
2017-01-28 22:12,0.424,0.056,0,0,0,0,v
2017-01-28 22:18,0.479,0.053,0,0,0,0,v
2017-01-28 22:24,0.525,0.053,0,0,0,0,v
2017-01-28 22:30,0.556,0.057,0,0,0,0,v
2017-01-28 22:36,0.579,0.055,0,0,0,0,v
2017-01-28 22:42,0.607,0.062,0,0,0,0,v
2017-01-28 22:48,0.621,0.055,0,0,0,0,v
2017-01-28 22:54,0.657,0.059,0,0,0,0,v
2017-01-28 23:00,0.670,0.049,0,0,0,0,v
2017-01-28 23:06,0.699,0.053,0,0,0,0,v
2017-01-28 23:12,0.714,0.054,0,0,0,0,v
2017-01-28 23:18,0.756,0.052,0,0,0,0,v
2017-01-28 23:24,0.780,0.044,0,0,0,0,v
2017-01-28 23:30,0.817,0.062,0,0,0,0,v
2017-01-28 23:36,0.834,0.055,0,0,0,0,v
2017-01-28 23:42,0.846,0.047,0,0,0,0,v
2017-01-28 23:48,0.850,0.052,0,0,0,0,v
2017-01-28 23:54,0.870,0.057,0,0,0,0,v
2017-01-29 00:00,0.866,0.055,0,0,0,0,v
2017-01-29 00:06,0.902,0.054,0,0,0,0,v
2017-01-29 00:12,0.924,0.052,0,0,0,0,v
2017-01-29 00:18,0.927,0.058,0,0,0,0,v
2017-01-29 00:24,0.936,0.055,0,0,0,0,v
2017-01-29 00:30,0.946,0.057,0,0,0,0,v
2017-01-29 00:36,0.943,0.054,0,0,0,0,v
2017-01-29 00:42,0.933,0.057,0,0,0,0,v
2017-01-29 00:48,0.938,0.050,0,0,0,0,v
2017-01-29 00:54,0.978,0.052,0,0,0,0,v
2017-01-29 01:00,0.977,0.059,0,0,0,0,v
2017-01-29 01:06,0.976,0.056,0,0,0,0,v
2017-01-29 01:12,0.972,0.051,0,0,0,0,v
2017-01-29 01:18,0.960,0.056,0,0,0,0,v
2017-01-29 01:24,0.935,0.052,0,0,0,0,v
2017-01-29 01:30,0.923,0.057,0,0,0,0,v
2017-01-29 01:36,0.921,0.056,0,0,0,0,v
2017-01-29 01:42,0.904,0.062,0,0,0,0,v
2017-01-29 01:48,0.904,0.054,0,0,0,0,v
2017-01-29 01:54,0.868,0.055,0,0,0,0,v
2017-01-29 02:00,0.876,0.058,0,0,0,0,v
2017-01-29 02:06,0.845,0.056,0,0,0,0,v
2017-01-29 02:12,0.819,0.049,0,0,0,0,v
2017-01-29 02:18,0.791,0.055,0,0,0,0,v
2017-01-29 02:24,0.796,0.054,0,0,0,0,v
2017-01-29 02:30,0.794,0.061,0,0,0,0,v
2017-01-29 02:36,0.744,0.048,0,0,0,0,v
2017-01-29 02:42,0.742,0.045,0,0,0,0,v
2017-01-29 02:48,0.712,0.049,0,0,0,0,v
2017-01-29 02:54,0.710,0.061,0,0,0,0,v
2017-01-29 03:00,0.701,0.052,0,0,0,0,v
2017-01-29 03:06,0.663,0.045,0,0,0,0,v
2017-01-29 03:12,0.636,0.054,0,0,0,0,v
2017-01-29 03:18,0.589,0.052,0,0,0,0,v
2017-01-29 03:24,0.559,0.055,0,0,0,0,v
